# Field minima and maxima
# Time        	field         	min           	location(min) 	max           	location(max) 
1             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.500000e+00	(-2.060000e-02 1.594203e-04 1.400103e-21)
2             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	1.138973e+01	(-3.957092e-04 1.594203e-04 -2.485108e-21)
3             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	1.554437e+01	(-3.957092e-04 1.594203e-04 -2.485108e-21)
4             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	1.418870e+01	(2.644796e-04 1.599403e-04 -4.718007e-21)
5             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.593228e+00	(7.949235e-04 1.609832e-04 -3.073944e-20)
6             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.950341e+00	(7.947134e-04 -1.998231e-03 -4.427105e-21)
7             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.970059e+00	(7.947134e-04 -1.998231e-03 -4.427105e-21)
8             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.968281e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
9             	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	1.013784e+01	(2.874282e-01 -1.655703e-02 1.902175e-20)
10            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	9.086160e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
11            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.344614e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
12            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.789108e+00	(-1.264799e-02 2.473835e-02 -2.803006e-20)
13            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.328402e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
14            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.308553e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
15            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.622011e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
16            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.185674e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
17            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.628190e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
18            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.499628e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
19            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.789392e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
20            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.112373e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
21            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.171756e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
22            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.002193e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
23            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.835428e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
24            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.827169e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
25            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.940677e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
26            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.039163e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
27            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.041936e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
28            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.981252e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
29            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.936399e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
30            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.947722e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
31            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.990120e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
32            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.017767e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
33            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.012223e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
34            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.990225e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
35            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.977715e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
36            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.983601e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
37            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.997039e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
38            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	8.003457e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
39            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.998839e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
40            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.989817e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
41            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.984333e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
42            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.984268e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
43            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.985792e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
44            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.984907e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
45            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.980998e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
46            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.976148e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
47            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.972467e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
48            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.970048e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
49            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.967656e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
50            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.964481e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
51            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.960630e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
52            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.956780e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
53            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.953284e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
54            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.949972e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
55            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.946474e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
56            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.942740e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
57            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.938939e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
58            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.935268e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
59            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.931815e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
60            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.928433e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
61            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.924968e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
62            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.921427e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
63            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.917929e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
64            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.914564e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
65            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.911301e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
66            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.908066e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
67            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.904808e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
68            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.901491e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
69            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.898217e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
70            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.895025e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
71            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.891824e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
72            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.888532e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
73            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.885124e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
74            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.881576e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
75            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.877920e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
76            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.874243e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
77            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.870498e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
78            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.866558e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
79            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.862362e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
80            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.857923e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
81            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.853271e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
82            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.848411e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
83            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.843317e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
84            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.837952e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
85            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.832294e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
86            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.826327e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
87            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.820046e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
88            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.813452e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
89            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.806536e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
90            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.799281e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
91            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.791668e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
92            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.783685e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
93            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.775329e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
94            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.766594e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
95            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.757475e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
96            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.747964e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
97            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.738063e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
98            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.727771e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
99            	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.717059e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
100           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.705936e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
101           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.694464e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
102           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.682633e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
103           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.670382e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
104           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.657683e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
105           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.644547e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
106           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.631005e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
107           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.617077e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
108           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.602762e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
109           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.588052e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
110           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.572949e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
111           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.557452e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
112           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.541588e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
113           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.525378e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
114           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.508824e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
115           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.491927e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
116           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.474686e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
117           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.457151e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
118           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.439359e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
119           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.421291e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
120           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.402963e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
121           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.384380e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
122           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.365557e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
123           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.346532e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
124           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.327334e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
125           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.307972e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
126           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.288444e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
127           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.268759e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
128           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.248933e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
129           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.229004e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
130           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.208991e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
131           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.188895e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
132           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.168727e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
133           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.148494e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
134           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.128208e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
135           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.107894e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
136           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.087570e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
137           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.067248e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
138           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.046914e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
139           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.026580e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
140           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	7.006276e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
141           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.986033e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
142           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.965861e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
143           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.945810e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
144           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.925899e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
145           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.906129e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
146           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.886518e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
147           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.867040e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
148           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.847658e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
149           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.828379e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
150           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.809145e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
151           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.789984e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
152           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.770965e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
153           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.752163e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
154           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.733590e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
155           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.715251e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
156           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.697138e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
157           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.679269e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
158           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.661655e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
159           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.644327e+00	(2.874282e-01 -1.655703e-02 1.902175e-20)
160           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627390e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
161           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627386e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
162           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627382e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
163           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627378e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
164           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627373e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
165           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627368e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
166           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627362e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
167           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627356e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
168           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627349e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
169           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627342e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
170           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627334e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
171           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627327e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
172           	mag(U)        	0.000000e+00	(-1.980858e-02 2.540000e-02 -1.473427e-21)	6.627318e+00	(-3.957092e-04 1.629712e-03 -5.033340e-21)
